order_id;pizza_type_id;pizza_type_id;quantity
11380;spinach_fet_l;spinach_fet;1
11381;thai_ckn_m;thai_ckn;1
11382;prsc_argla_l;prsc_argla;1
11383;big_meat_s;big_meat;1
11383;classic_dlx_m;classic_dlx;1
11383;soppressata_m;soppressata;1
11384;southw_ckn_s;southw_ckn;1
11384;spicy_ital_s;spicy_ital;1
11384;thai_ckn_l;thai_ckn;1
11384;thai_ckn_s;thai_ckn;1
11385;cali_ckn_m;cali_ckn;1
11385;napolitana_s;napolitana;1
11385;pep_msh_pep_l;pep_msh_pep;1
11386;hawaiian_m;hawaiian;1
11386;spicy_ital_l;spicy_ital;1
11387;calabrese_l;calabrese;1
11387;sicilian_l;sicilian;1
11387;soppressata_m;soppressata;1
11387;the_greek_s;the_greek;1
11388;ckn_alfredo_m;ckn_alfredo;1
11388;mexicana_l;mexicana;2
11388;spinach_fet_m;spinach_fet;1
11389;ital_supr_l;ital_supr;1
11390;sicilian_l;sicilian;1
11390;spin_pesto_l;spin_pesto;1
11390;spinach_supr_l;spinach_supr;1
11390;spinach_supr_m;spinach_supr;1
11391;sicilian_m;sicilian;1
11391;spinach_fet_s;spinach_fet;1
11391;thai_ckn_m;thai_ckn;1
11392;ital_veggie_m;ital_veggie;1
11392;prsc_argla_s;prsc_argla;1
11393;mediterraneo_l;mediterraneo;1
11394;thai_ckn_l;thai_ckn;1
11395;mediterraneo_l;mediterraneo;1
11395;pepperoni_m;pepperoni;1
11395;spicy_ital_m;spicy_ital;1
11396;prsc_argla_m;prsc_argla;1
11397;five_cheese_l;five_cheese;1
11397;four_cheese_l;four_cheese;1
11398;bbq_ckn_m;bbq_ckn;1
11398;green_garden_s;green_garden;1
11398;southw_ckn_m;southw_ckn;1
11398;the_greek_m;the_greek;1
11399;four_cheese_l;four_cheese;1
11400;mexicana_m;mexicana;1
11401;thai_ckn_l;thai_ckn;1
11402;spinach_fet_s;spinach_fet;1
11403;ital_cpcllo_m;ital_cpcllo;1
11404;hawaiian_s;hawaiian;1
11405;calabrese_m;calabrese;1
11406;cali_ckn_s;cali_ckn;1
11406;ital_supr_m;ital_supr;1
11406;spinach_supr_m;spinach_supr;1
11407;bbq_ckn_s;bbq_ckn;1
11407;ital_supr_m;ital_supr;1
11407;veggie_veg_m;veggie_veg;1
11408;big_meat_s;big_meat;1
11408;ital_supr_m;ital_supr;1
11409;five_cheese_l;five_cheese;1
11410;bbq_ckn_s;bbq_ckn;1
11410;pepperoni_m;pepperoni;1
11410;sicilian_s;sicilian;1
11410;southw_ckn_l;southw_ckn;1
11411;ckn_alfredo_l;ckn_alfredo;1
11411;ckn_alfredo_s;ckn_alfredo;1
11411;peppr_salami_l;peppr_salami;2
11411;soppressata_l;soppressata;1
11411;southw_ckn_m;southw_ckn;1
11411;spinach_fet_l;spinach_fet;1
11411;thai_ckn_m;thai_ckn;1
11412;pepperoni_s;pepperoni;1
11413;cali_ckn_l;cali_ckn;1
11414;cali_ckn_l;cali_ckn;1
11414;cali_ckn_s;cali_ckn;1
11415;classic_dlx_l;classic_dlx;1
11415;napolitana_m;napolitana;1
11416;mexicana_s;mexicana;1
11416;pepperoni_m;pepperoni;1
11417;pep_msh_pep_m;pep_msh_pep;1
11418;veggie_veg_l;veggie_veg;1
11419;ital_cpcllo_l;ital_cpcllo;1
11420;ital_cpcllo_l;ital_cpcllo;1
11420;ital_supr_m;ital_supr;1
11420;the_greek_l;the_greek;1
11421;classic_dlx_m;classic_dlx;1
11422;five_cheese_l;five_cheese;1
11423;four_cheese_m;four_cheese;1
11424;pepperoni_s;pepperoni;1
11424;spin_pesto_m;spin_pesto;1
11425;hawaiian_l;hawaiian;1
11426;ital_supr_l;ital_supr;1
11426;soppressata_l;soppressata;1
11427;mexicana_m;mexicana;1
11427;thai_ckn_l;thai_ckn;1
11428;bbq_ckn_l;bbq_ckn;1
11428;ckn_pesto_m;ckn_pesto;1
11428;classic_dlx_m;classic_dlx;1
11428;classic_dlx_s;classic_dlx;1
11428;five_cheese_l;five_cheese;2
11428;four_cheese_m;four_cheese;1
11428;mediterraneo_s;mediterraneo;1
11428;mexicana_l;mexicana;1
11428;mexicana_m;mexicana;1
11428;prsc_argla_m;prsc_argla;1
11428;spinach_fet_s;spinach_fet;1
11428;the_greek_m;the_greek;1
11429;bbq_ckn_m;bbq_ckn;1
11429;brie_carre_s;brie_carre;1
11430;bbq_ckn_m;bbq_ckn;1
11431;brie_carre_s;brie_carre;1
11431;cali_ckn_l;cali_ckn;1
11431;mexicana_s;mexicana;1
11432;bbq_ckn_l;bbq_ckn;1
11432;bbq_ckn_m;bbq_ckn;1
11432;napolitana_l;napolitana;1
11433;pepperoni_m;pepperoni;1
11434;spin_pesto_l;spin_pesto;1
11435;bbq_ckn_s;bbq_ckn;1
11435;prsc_argla_s;prsc_argla;1
11435;spinach_fet_s;spinach_fet;1
11435;thai_ckn_l;thai_ckn;1
11436;four_cheese_m;four_cheese;1
11437;spicy_ital_l;spicy_ital;2
11437;veggie_veg_s;veggie_veg;1
11438;cali_ckn_s;cali_ckn;1
11439;bbq_ckn_m;bbq_ckn;1
11439;calabrese_m;calabrese;1
11439;green_garden_s;green_garden;1
11440;bbq_ckn_s;bbq_ckn;1
11440;soppressata_l;soppressata;1
11441;calabrese_m;calabrese;1
11441;pep_msh_pep_l;pep_msh_pep;1
11441;thai_ckn_m;thai_ckn;1
11442;classic_dlx_s;classic_dlx;1
11443;classic_dlx_s;classic_dlx;1
11444;cali_ckn_m;cali_ckn;1
11444;sicilian_m;sicilian;1
11444;spicy_ital_m;spicy_ital;1
11445;pepperoni_s;pepperoni;1
11446;classic_dlx_l;classic_dlx;1
11447;brie_carre_s;brie_carre;1
11447;classic_dlx_s;classic_dlx;1
11448;ital_cpcllo_l;ital_cpcllo;1
11448;pep_msh_pep_s;pep_msh_pep;1
11449;cali_ckn_l;cali_ckn;1
11449;ital_cpcllo_l;ital_cpcllo;1
11450;ckn_alfredo_m;ckn_alfredo;1
11450;napolitana_l;napolitana;1
11450;spinach_fet_s;spinach_fet;1
11451;five_cheese_l;five_cheese;1
11451;pepperoni_s;pepperoni;1
11451;veggie_veg_s;veggie_veg;1
11452;green_garden_s;green_garden;1
11452;peppr_salami_l;peppr_salami;1
11453;peppr_salami_s;peppr_salami;1
11454;classic_dlx_l;classic_dlx;1
11454;hawaiian_m;hawaiian;1
11455;spicy_ital_s;spicy_ital;1
11456;big_meat_s;big_meat;1
11457;sicilian_l;sicilian;1
11458;calabrese_m;calabrese;1
11459;classic_dlx_m;classic_dlx;1
11459;southw_ckn_l;southw_ckn;1
11459;spinach_fet_l;spinach_fet;1
11460;spinach_supr_m;spinach_supr;1
11461;southw_ckn_s;southw_ckn;1
11462;pepperoni_s;pepperoni;1
11462;spin_pesto_s;spin_pesto;1
11463;thai_ckn_l;thai_ckn;1
11464;ital_cpcllo_l;ital_cpcllo;1
11464;southw_ckn_s;southw_ckn;1
11465;classic_dlx_l;classic_dlx;1
11465;green_garden_s;green_garden;2
11465;mediterraneo_l;mediterraneo;1
11466;peppr_salami_s;peppr_salami;1
11466;southw_ckn_m;southw_ckn;1
11466;spicy_ital_l;spicy_ital;1
11467;bbq_ckn_l;bbq_ckn;1
11467;hawaiian_l;hawaiian;1
11467;hawaiian_m;hawaiian;1
11468;pepperoni_m;pepperoni;1
11468;thai_ckn_l;thai_ckn;1
11468;veggie_veg_m;veggie_veg;1
11469;four_cheese_m;four_cheese;1
11469;sicilian_l;sicilian;1
11469;southw_ckn_m;southw_ckn;1
11469;spinach_fet_m;spinach_fet;1
11470;spinach_fet_l;spinach_fet;1
11471;four_cheese_m;four_cheese;1
11471;sicilian_l;sicilian;1
11471;soppressata_m;soppressata;1
11472;ckn_pesto_m;ckn_pesto;1
11473;spin_pesto_l;spin_pesto;1
11474;ckn_pesto_s;ckn_pesto;1
11474;napolitana_s;napolitana;1
11474;southw_ckn_l;southw_ckn;1
11475;pepperoni_s;pepperoni;1
11476;green_garden_m;green_garden;1
11476;ital_cpcllo_s;ital_cpcllo;1
11476;mexicana_m;mexicana;1
11476;southw_ckn_m;southw_ckn;1
11476;spinach_fet_s;spinach_fet;1
11477;peppr_salami_l;peppr_salami;1
11478;big_meat_s;big_meat;1
11478;classic_dlx_m;classic_dlx;1
11478;classic_dlx_s;classic_dlx;1
11478;four_cheese_l;four_cheese;1
11478;ital_veggie_s;ital_veggie;1
11478;peppr_salami_s;peppr_salami;1
11478;prsc_argla_m;prsc_argla;1
11478;sicilian_s;sicilian;1
11478;spicy_ital_l;spicy_ital;1
11479;peppr_salami_l;peppr_salami;1
11480;mediterraneo_m;mediterraneo;1
11481;classic_dlx_m;classic_dlx;1
11481;pepperoni_m;pepperoni;1
11481;soppressata_l;soppressata;1
11482;napolitana_m;napolitana;1
11483;ckn_alfredo_m;ckn_alfredo;1
11483;classic_dlx_m;classic_dlx;1
11484;spin_pesto_l;spin_pesto;1
11485;big_meat_s;big_meat;1
11485;cali_ckn_l;cali_ckn;1
11485;cali_ckn_s;cali_ckn;1
11486;cali_ckn_m;cali_ckn;1
11486;hawaiian_m;hawaiian;1
11486;sicilian_l;sicilian;2
11487;prsc_argla_s;prsc_argla;1
11487;spinach_fet_s;spinach_fet;1
11487;thai_ckn_l;thai_ckn;1
11487;veggie_veg_m;veggie_veg;1
11488;spin_pesto_m;spin_pesto;1
11489;five_cheese_l;five_cheese;1
11490;classic_dlx_m;classic_dlx;1
11491;big_meat_s;big_meat;1
11491;ital_veggie_l;ital_veggie;1
11492;prsc_argla_m;prsc_argla;1
11493;thai_ckn_m;thai_ckn;1
11494;big_meat_s;big_meat;1
11495;bbq_ckn_m;bbq_ckn;1
11495;green_garden_s;green_garden;1
11495;spin_pesto_s;spin_pesto;1
11495;thai_ckn_m;thai_ckn;1
11496;peppr_salami_m;peppr_salami;1
11496;veggie_veg_m;veggie_veg;1
11497;hawaiian_m;hawaiian;1
11498;prsc_argla_l;prsc_argla;1
11498;sicilian_m;sicilian;1
11499;mexicana_m;mexicana;1
11499;the_greek_x;the_greek;1
11500;bbq_ckn_m;bbq_ckn;1
11500;prsc_argla_l;prsc_argla;1
11501;peppr_salami_l;peppr_salami;1
11501;soppressata_l;soppressata;1
11502;hawaiian_l;hawaiian;1
11502;peppr_salami_l;peppr_salami;1
11503;bbq_ckn_l;bbq_ckn;1
11503;ital_supr_m;ital_supr;1
11503;thai_ckn_m;thai_ckn;1
11503;veggie_veg_m;veggie_veg;1
11504;big_meat_s;big_meat;1
11504;four_cheese_l;four_cheese;1
11504;spicy_ital_l;spicy_ital;1
11504;thai_ckn_l;thai_ckn;1
11505;ckn_alfredo_s;ckn_alfredo;1
11505;five_cheese_l;five_cheese;1
11506;ckn_alfredo_m;ckn_alfredo;1
11506;ckn_pesto_l;ckn_pesto;1
11506;ital_supr_s;ital_supr;1
11507;green_garden_s;green_garden;1
11507;mexicana_l;mexicana;1
11507;pep_msh_pep_l;pep_msh_pep;1
11507;prsc_argla_l;prsc_argla;1
11508;bbq_ckn_l;bbq_ckn;1
11508;big_meat_s;big_meat;1
11508;four_cheese_l;four_cheese;1
11509;brie_carre_s;brie_carre;1
11509;cali_ckn_s;cali_ckn;1
11509;peppr_salami_l;peppr_salami;1
11509;spicy_ital_l;spicy_ital;1
11510;pep_msh_pep_m;pep_msh_pep;1
11511;peppr_salami_l;peppr_salami;1
11512;the_greek_x;the_greek;1
11513;green_garden_l;green_garden;1
11514;brie_carre_s;brie_carre;1
11514;ital_veggie_s;ital_veggie;1
11515;calabrese_m;calabrese;1
11515;five_cheese_l;five_cheese;1
11516;bbq_ckn_m;bbq_ckn;1
11516;four_cheese_l;four_cheese;1
11516;green_garden_m;green_garden;1
11516;spinach_fet_s;spinach_fet;1
11517;bbq_ckn_s;bbq_ckn;1
11517;cali_ckn_l;cali_ckn;1
11517;hawaiian_s;hawaiian;1
11518;bbq_ckn_m;bbq_ckn;1
11518;four_cheese_l;four_cheese;1
11518;hawaiian_m;hawaiian;1
11518;prsc_argla_s;prsc_argla;1
11519;ital_supr_l;ital_supr;1
11519;thai_ckn_l;thai_ckn;1
11520;big_meat_s;big_meat;1
11520;calabrese_l;calabrese;1
11520;sicilian_m;sicilian;1
11520;southw_ckn_s;southw_ckn;1
11521;bbq_ckn_m;bbq_ckn;1
11521;pepperoni_m;pepperoni;1
11521;prsc_argla_m;prsc_argla;1
11521;veggie_veg_l;veggie_veg;1
11522;pepperoni_m;pepperoni;1
11522;the_greek_s;the_greek;1
11523;ckn_pesto_m;ckn_pesto;1
11523;pepperoni_m;pepperoni;1
11524;the_greek_x;the_greek;1
11525;spinach_supr_l;spinach_supr;1
11526;ital_cpcllo_m;ital_cpcllo;1
11526;mexicana_m;mexicana;1
11526;the_greek_s;the_greek;1
11526;veggie_veg_l;veggie_veg;1
11527;mediterraneo_s;mediterraneo;1
11527;pepperoni_m;pepperoni;1
11528;classic_dlx_m;classic_dlx;1
11529;veggie_veg_l;veggie_veg;1
11530;thai_ckn_m;thai_ckn;1
11531;brie_carre_s;brie_carre;1
11531;classic_dlx_m;classic_dlx;1
11531;green_garden_m;green_garden;1
11531;ital_cpcllo_l;ital_cpcllo;1
11532;pepperoni_m;pepperoni;1
11532;pepperoni_s;pepperoni;1
11532;peppr_salami_l;peppr_salami;1
11532;southw_ckn_l;southw_ckn;1
11532;spicy_ital_s;spicy_ital;1
11532;spinach_fet_l;spinach_fet;1
11532;thai_ckn_l;thai_ckn;1
11533;bbq_ckn_l;bbq_ckn;1
11533;ital_veggie_l;ital_veggie;1
11534;classic_dlx_m;classic_dlx;1
11534;spicy_ital_m;spicy_ital;1
11535;prsc_argla_s;prsc_argla;1
11536;sicilian_l;sicilian;1
11537;southw_ckn_l;southw_ckn;1
11538;hawaiian_s;hawaiian;1
11538;pep_msh_pep_s;pep_msh_pep;1
11538;pepperoni_m;pepperoni;1
11538;spin_pesto_s;spin_pesto;1
11539;classic_dlx_l;classic_dlx;1
11539;mediterraneo_s;mediterraneo;1
11540;ckn_pesto_l;ckn_pesto;1
11540;soppressata_l;soppressata;1
11541;ital_supr_l;ital_supr;1
11542;ital_supr_m;ital_supr;1
11543;five_cheese_l;five_cheese;1
11543;thai_ckn_l;thai_ckn;1
11544;ckn_pesto_l;ckn_pesto;1
11544;ital_cpcllo_l;ital_cpcllo;1
11544;mediterraneo_l;mediterraneo;1
11544;southw_ckn_m;southw_ckn;1
11545;peppr_salami_l;peppr_salami;1
11546;mediterraneo_l;mediterraneo;1
11546;spicy_ital_m;spicy_ital;1
11546;spinach_fet_l;spinach_fet;1
11546;spinach_supr_m;spinach_supr;1
11547;five_cheese_l;five_cheese;1
11547;spinach_supr_m;spinach_supr;1
11548;big_meat_s;big_meat;1
11549;hawaiian_l;hawaiian;1
11550;cali_ckn_m;cali_ckn;1
11550;four_cheese_l;four_cheese;1
11550;pep_msh_pep_m;pep_msh_pep;1
11550;peppr_salami_l;peppr_salami;1
11551;cali_ckn_m;cali_ckn;1
11551;soppressata_l;soppressata;1
11552;four_cheese_l;four_cheese;1
11552;thai_ckn_m;thai_ckn;1
11553;classic_dlx_s;classic_dlx;1
11553;napolitana_l;napolitana;1
11553;spinach_fet_l;spinach_fet;1
11553;thai_ckn_l;thai_ckn;1
11554;cali_ckn_l;cali_ckn;1
11554;the_greek_m;the_greek;1
11555;ckn_pesto_l;ckn_pesto;1
11555;classic_dlx_m;classic_dlx;1
11556;classic_dlx_s;classic_dlx;1
11557;spicy_ital_s;spicy_ital;1
11558;green_garden_s;green_garden;1
11558;hawaiian_m;hawaiian;1
11558;sicilian_m;sicilian;1
11559;big_meat_s;big_meat;1
11559;napolitana_m;napolitana;1
11560;bbq_ckn_m;bbq_ckn;1
11560;five_cheese_l;five_cheese;1
11560;four_cheese_l;four_cheese;1
11560;spicy_ital_l;spicy_ital;1
11561;green_garden_s;green_garden;1
11561;pepperoni_m;pepperoni;1
11561;spicy_ital_l;spicy_ital;1
11562;mexicana_l;mexicana;1
11562;southw_ckn_l;southw_ckn;1
11562;thai_ckn_l;thai_ckn;1
11562;the_greek_x;the_greek;1
11563;pep_msh_pep_l;pep_msh_pep;1
11563;peppr_salami_l;peppr_salami;1
11563;the_greek_x;the_greek;1
11564;four_cheese_l;four_cheese;1
11564;pepperoni_s;pepperoni;1
11565;prsc_argla_s;prsc_argla;1
11566;mexicana_m;mexicana;1
11566;spinach_fet_l;spinach_fet;1
11567;classic_dlx_m;classic_dlx;1
11567;ital_supr_m;ital_supr;1
11568;pepperoni_s;pepperoni;1
11568;sicilian_m;sicilian;1
11569;spicy_ital_m;spicy_ital;1
11569;spinach_fet_l;spinach_fet;1
11570;pepperoni_l;pepperoni;1
11571;ital_cpcllo_m;ital_cpcllo;1
11572;calabrese_m;calabrese;1
11572;prsc_argla_m;prsc_argla;1
11572;spicy_ital_l;spicy_ital;1
11573;sicilian_l;sicilian;1
11573;sicilian_s;sicilian;1
11574;pepperoni_l;pepperoni;1
11574;peppr_salami_l;peppr_salami;1
11575;spinach_fet_l;spinach_fet;1
11576;spicy_ital_s;spicy_ital;1
11577;big_meat_s;big_meat;1
11577;cali_ckn_s;cali_ckn;1
11577;peppr_salami_m;peppr_salami;1
11577;spinach_supr_m;spinach_supr;1
11578;southw_ckn_m;southw_ckn;1
11578;spinach_supr_s;spinach_supr;1
11578;veggie_veg_l;veggie_veg;1
11579;calabrese_m;calabrese;1
11579;four_cheese_l;four_cheese;1
11579;ital_cpcllo_s;ital_cpcllo;1
11579;ital_supr_s;ital_supr;1
11580;ital_supr_l;ital_supr;1
11580;prsc_argla_m;prsc_argla;1
11581;ital_veggie_l;ital_veggie;1
11581;prsc_argla_l;prsc_argla;1
11582;pep_msh_pep_s;pep_msh_pep;1
11583;cali_ckn_l;cali_ckn;1
11583;napolitana_s;napolitana;1
11583;sicilian_l;sicilian;1
11584;thai_ckn_l;thai_ckn;1
11585;bbq_ckn_l;bbq_ckn;1
11586;cali_ckn_l;cali_ckn;1
11586;ckn_pesto_l;ckn_pesto;1
11586;classic_dlx_m;classic_dlx;1
11586;five_cheese_l;five_cheese;1
11586;pepperoni_m;pepperoni;1
11587;ckn_pesto_s;ckn_pesto;1
11587;ital_supr_s;ital_supr;1
11587;prsc_argla_s;prsc_argla;1
11587;thai_ckn_l;thai_ckn;1
11588;hawaiian_s;hawaiian;1
11589;mediterraneo_l;mediterraneo;1
11589;pepperoni_l;pepperoni;1
11590;sicilian_m;sicilian;1
11591;spinach_fet_m;spinach_fet;1
11592;ckn_pesto_m;ckn_pesto;1
11592;ital_cpcllo_s;ital_cpcllo;1
11593;cali_ckn_m;cali_ckn;1
11593;spinach_fet_m;spinach_fet;1
11594;bbq_ckn_l;bbq_ckn;1
11594;big_meat_s;big_meat;1
11594;brie_carre_s;brie_carre;1
11594;calabrese_l;calabrese;1
11594;ckn_alfredo_m;ckn_alfredo;1
11594;four_cheese_m;four_cheese;1
11594;pepperoni_s;pepperoni;1
11594;soppressata_s;soppressata;1
11594;southw_ckn_s;southw_ckn;1
11594;spinach_supr_l;spinach_supr;1
11594;the_greek_l;the_greek;1
11595;mediterraneo_l;mediterraneo;1
11595;prsc_argla_l;prsc_argla;1
11595;spicy_ital_l;spicy_ital;1
11596;bbq_ckn_m;bbq_ckn;1
11597;ital_cpcllo_m;ital_cpcllo;1
11598;southw_ckn_s;southw_ckn;1
11599;brie_carre_s;brie_carre;2
11599;classic_dlx_m;classic_dlx;2
11599;hawaiian_l;hawaiian;1
11599;hawaiian_m;hawaiian;1
11599;ital_supr_m;ital_supr;1
11599;pep_msh_pep_m;pep_msh_pep;1
11599;pepperoni_l;pepperoni;1
11599;prsc_argla_l;prsc_argla;1
11599;thai_ckn_m;thai_ckn;1
11600;spinach_fet_l;spinach_fet;1
11601;bbq_ckn_m;bbq_ckn;1
11601;four_cheese_l;four_cheese;1
11602;hawaiian_s;hawaiian;1
11603;ital_supr_m;ital_supr;1
11603;sicilian_m;sicilian;1
11603;spinach_fet_m;spinach_fet;1
11603;the_greek_l;the_greek;1
11604;southw_ckn_m;southw_ckn;1
11605;four_cheese_l;four_cheese;1
11605;hawaiian_s;hawaiian;1
11605;thai_ckn_l;thai_ckn;1
11606;classic_dlx_m;classic_dlx;1
11606;spicy_ital_l;spicy_ital;1
11607;cali_ckn_m;cali_ckn;1
11607;southw_ckn_l;southw_ckn;1
11608;four_cheese_l;four_cheese;1
11608;hawaiian_s;hawaiian;1
11608;pepperoni_s;pepperoni;1
11608;southw_ckn_l;southw_ckn;1
11609;southw_ckn_l;southw_ckn;1
11610;bbq_ckn_l;bbq_ckn;1
11610;prsc_argla_m;prsc_argla;1
11611;classic_dlx_l;classic_dlx;1
11611;spicy_ital_s;spicy_ital;1
11612;five_cheese_l;five_cheese;1
11612;mexicana_m;mexicana;1
11613;prsc_argla_s;prsc_argla;1
11614;brie_carre_s;brie_carre;1
11614;hawaiian_l;hawaiian;1
11614;ital_cpcllo_m;ital_cpcllo;1
11614;pepperoni_s;pepperoni;1
11615;cali_ckn_s;cali_ckn;1
11616;classic_dlx_s;classic_dlx;1
11616;sicilian_s;sicilian;1
11616;veggie_veg_m;veggie_veg;1
11616;veggie_veg_s;veggie_veg;1
11617;the_greek_m;the_greek;1
11618;veggie_veg_s;veggie_veg;1
11619;ital_supr_m;ital_supr;1
11620;hawaiian_s;hawaiian;1
11620;ital_supr_s;ital_supr;1
11620;southw_ckn_l;southw_ckn;1
11621;four_cheese_l;four_cheese;1
11621;spinach_fet_l;spinach_fet;1
11622;sicilian_s;sicilian;1
11623;big_meat_s;big_meat;1
11623;five_cheese_l;five_cheese;1
11623;hawaiian_s;hawaiian;1
11624;bbq_ckn_m;bbq_ckn;1
11625;prsc_argla_m;prsc_argla;1
11625;sicilian_m;sicilian;1
11626;cali_ckn_m;cali_ckn;1
11626;four_cheese_l;four_cheese;1
11626;ital_veggie_m;ital_veggie;1
11627;ckn_alfredo_m;ckn_alfredo;1
11628;brie_carre_s;brie_carre;1
11628;ckn_alfredo_m;ckn_alfredo;1
11628;five_cheese_l;five_cheese;1
11628;the_greek_x;the_greek;1
11629;hawaiian_s;hawaiian;1
11629;pepperoni_s;pepperoni;1
11629;peppr_salami_s;peppr_salami;1
11629;the_greek_x;the_greek;1
11630;spicy_ital_l;spicy_ital;1
11631;big_meat_s;big_meat;1
11632;thai_ckn_l;thai_ckn;1
11633;spicy_ital_l;spicy_ital;1
11633;spinach_fet_s;spinach_fet;1
11634;mexicana_s;mexicana;1
11635;five_cheese_l;five_cheese;1
11636;ital_supr_m;ital_supr;1
11636;spinach_fet_s;spinach_fet;1
11637;spicy_ital_l;spicy_ital;1
11638;mexicana_m;mexicana;1
11639;five_cheese_l;five_cheese;1
11639;prsc_argla_m;prsc_argla;2
11639;southw_ckn_l;southw_ckn;1
11640;mexicana_m;mexicana;1
11641;ital_supr_l;ital_supr;1
11642;spicy_ital_l;spicy_ital;1
11643;sicilian_s;sicilian;1
11644;hawaiian_l;hawaiian;1
11645;pep_msh_pep_s;pep_msh_pep;1
11645;soppressata_l;soppressata;1
11646;ital_cpcllo_l;ital_cpcllo;1
11646;ital_cpcllo_m;ital_cpcllo;1
11646;spicy_ital_l;spicy_ital;1
11647;bbq_ckn_l;bbq_ckn;1
11648;green_garden_l;green_garden;1
11648;ital_supr_l;ital_supr;1
11649;cali_ckn_l;cali_ckn;1
11650;ital_cpcllo_l;ital_cpcllo;1
11650;pep_msh_pep_m;pep_msh_pep;1
11650;spin_pesto_s;spin_pesto;1
11651;big_meat_s;big_meat;1
11651;sicilian_m;sicilian;1
11651;southw_ckn_m;southw_ckn;1
11652;spicy_ital_l;spicy_ital;1
11653;pepperoni_m;pepperoni;1
11654;four_cheese_m;four_cheese;1
11654;ital_veggie_s;ital_veggie;1
11655;bbq_ckn_l;bbq_ckn;1
11655;big_meat_s;big_meat;1
11655;cali_ckn_l;cali_ckn;1
11655;five_cheese_l;five_cheese;1
11655;ital_cpcllo_m;ital_cpcllo;1
11655;ital_cpcllo_s;ital_cpcllo;1
11655;mediterraneo_l;mediterraneo;1
11655;mexicana_m;mexicana;1
11655;prsc_argla_l;prsc_argla;1
11655;spicy_ital_l;spicy_ital;1
11656;napolitana_m;napolitana;1
11656;the_greek_x;the_greek;1
11657;five_cheese_l;five_cheese;1
11658;spinach_fet_s;spinach_fet;1
11658;thai_ckn_l;thai_ckn;1
11659;big_meat_s;big_meat;1
11659;cali_ckn_l;cali_ckn;1
11660;spinach_fet_m;spinach_fet;1
11661;calabrese_m;calabrese;1
11662;ital_cpcllo_l;ital_cpcllo;1
11662;spicy_ital_m;spicy_ital;1
11663;prsc_argla_m;prsc_argla;1
11664;ital_veggie_l;ital_veggie;1
11665;pepperoni_l;pepperoni;1
11665;southw_ckn_l;southw_ckn;1
11666;five_cheese_l;five_cheese;1
11666;southw_ckn_l;southw_ckn;1
11666;veggie_veg_m;veggie_veg;1
11667;bbq_ckn_s;bbq_ckn;1
11667;cali_ckn_s;cali_ckn;1
11667;ital_supr_m;ital_supr;1
11668;four_cheese_m;four_cheese;1
11668;pepperoni_m;pepperoni;1
11669;southw_ckn_s;southw_ckn;1
11669;spinach_supr_s;spinach_supr;1
11670;five_cheese_l;five_cheese;1
11670;soppressata_m;soppressata;1
11671;big_meat_s;big_meat;1
11671;cali_ckn_l;cali_ckn;1
11671;spinach_fet_l;spinach_fet;1
11672;calabrese_l;calabrese;1
11672;cali_ckn_s;cali_ckn;1
11672;sicilian_s;sicilian;1
11673;bbq_ckn_s;bbq_ckn;1
11673;hawaiian_l;hawaiian;1
11674;southw_ckn_s;southw_ckn;1
11675;big_meat_s;big_meat;1
11675;green_garden_m;green_garden;1
11675;spicy_ital_s;spicy_ital;1
11676;cali_ckn_l;cali_ckn;1
11676;five_cheese_l;five_cheese;1
11676;hawaiian_l;hawaiian;1
11677;prsc_argla_s;prsc_argla;1
11678;ital_supr_l;ital_supr;1
11679;big_meat_s;big_meat;1
11680;cali_ckn_l;cali_ckn;1
11680;prsc_argla_s;prsc_argla;1
11681;four_cheese_m;four_cheese;2
11681;peppr_salami_m;peppr_salami;1
11681;spicy_ital_l;spicy_ital;1
11682;pep_msh_pep_l;pep_msh_pep;1
11682;pep_msh_pep_s;pep_msh_pep;1
11683;spicy_ital_s;spicy_ital;1
11684;spinach_fet_s;spinach_fet;1
11684;thai_ckn_s;thai_ckn;1
11685;big_meat_s;big_meat;1
11685;green_garden_m;green_garden;1
11686;cali_ckn_l;cali_ckn;1
11686;ckn_pesto_s;ckn_pesto;1
11686;hawaiian_l;hawaiian;1
11686;veggie_veg_s;veggie_veg;1
11687;cali_ckn_m;cali_ckn;1
11687;mediterraneo_l;mediterraneo;1
11687;sicilian_s;sicilian;1
11688;classic_dlx_s;classic_dlx;1
11689;spicy_ital_l;spicy_ital;1
11690;bbq_ckn_s;bbq_ckn;1
11690;five_cheese_l;five_cheese;1
11690;pepperoni_m;pepperoni;1
11690;prsc_argla_m;prsc_argla;1
11691;ital_supr_m;ital_supr;1
11692;ckn_alfredo_m;ckn_alfredo;1
11692;ital_cpcllo_l;ital_cpcllo;1
11693;bbq_ckn_s;bbq_ckn;1
11693;spin_pesto_s;spin_pesto;1
11694;big_meat_s;big_meat;1
11694;cali_ckn_l;cali_ckn;1
11694;pepperoni_l;pepperoni;1
11695;four_cheese_l;four_cheese;1
11695;pep_msh_pep_m;pep_msh_pep;1
11696;pepperoni_s;pepperoni;1
11696;peppr_salami_l;peppr_salami;1
11696;soppressata_l;soppressata;1
11696;the_greek_x;the_greek;1
11697;peppr_salami_l;peppr_salami;1
11697;prsc_argla_m;prsc_argla;1
11697;spinach_fet_l;spinach_fet;1
11698;the_greek_s;the_greek;1
